mal_id,title_english,type,source,episodes,duration,rating,score,scored_by,rank,popularity,members,favorites,year,demographics,studios,genres,themes
2828,Nobody's Boy Remi,TV,Novel,51,24,G - All Ages,7.98,6260,786,5536,19968,355,1977,['Kids'],"['Madhouse', 'TMS Entertainment']","['Adventure', 'Drama']",['Historical']
2829,Sans Famille,TV,Novel,23,23,G - All Ages,7.95,10028,835,5119,24263,137,1996,[],['Nippon Animation'],"['Adventure', 'Drama']",['Historical']
2830,,Movie,Novel,1,81,G - All Ages,5.89,389,11546,14186,1327,1,,[],['Toei Animation'],"['Adventure', 'Drama']",[]
2831,,Movie,Novel,1,95,PG - Children,6.58,464,7686,13345,1655,1,,['Kids'],['TMS Entertainment'],"['Adventure', 'Drama']",[]
2832,,TV Special,Original,15,1,PG-13 - Teens 13 or older,6.67,11671,7114,5061,25034,10,,[],"['Gonzo', 'Gainax', 'Production I.G', 'Madhouse', 'Studio 4°C', 'Satelight', 'CoMix Wave Films']","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']","['Mecha', 'School', 'Strategy Game', 'Super Power']"
2833,,Movie,Novel,1,80,G - All Ages,6.36,1095,9004,12170,2358,2,,[],['Toei Animation'],"['Adventure', 'Sci-Fi']",[]
2834,,TV,Manga,51,24,G - All Ages,7.43,2007,2590,8601,6618,13,1993,['Shoujo'],['Ajia-do'],"['Fantasy', 'Romance']",[]
2835,,TV,Manga,49,24,PG-13 - Teens 13 or older,7.52,2188,2172,6979,11178,148,1982,['Shoujo'],['Toei Animation'],"['Adventure', 'Boys Love', 'Comedy']",[]
2836,Vicky the Viking,TV,Novel,78,24,G - All Ages,6.72,2045,6792,10008,4395,11,1974,['Kids'],['Nippon Animation'],"['Adventure', 'Comedy']",['Historical']
2837,,OVA,Novel,2,42,PG-13 - Teens 13 or older,6.43,1238,8573,11645,2743,4,,[],['J.C.Staff'],"['Comedy', 'Sci-Fi']",['Mecha']
2838,Tournament of the Gods: Title Match,OVA,Visual novel,3,29,Rx - Hentai,5.7,565,,12868,1911,2,,[],['AIC'],"['Adventure', 'Fantasy', 'Hentai']",[]
2839,,OVA,Novel,2,27,PG-13 - Teens 13 or older,6.09,1276,10512,10918,3337,0,,[],['J.C.Staff'],"['Comedy', 'Sci-Fi']",['Mecha']
2840,Welcome to Lodoss Island!,Movie,Novel,1,35,G - All Ages,6.5,1311,8209,11525,2833,3,,[],[],['Comedy'],['Parody']
2841,Dark Love,OVA,Visual novel,2,26,Rx - Hentai,6.77,5436,,6647,12542,92,,[],['Shinkuukan'],['Hentai'],[]
2842,Pokémon Mystery Dungeon: Team Go-Getters Out of the Gate!,TV Special,Game,1,20,PG - Children,6.5,8071,8190,6017,16093,4,,[],['OLM'],"['Adventure', 'Fantasy']",['Anthropomorphic']
2847,Pokémon: The Rise Of Darkrai,Movie,Game,1,90,PG - Children,7.33,77844,3131,2049,125614,156,,['Kids'],['OLM'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",[]
2848,Summer Days with Coo,Movie,Novel,1,141,PG - Children,7.54,8586,2072,5485,20442,60,,[],['Shin-Ei Animation'],"['Adventure', 'Award Winning', 'Supernatural']",['Mythology']
2851,,Movie,Manga,1,26,PG-13 - Teens 13 or older,6.13,849,10324,12414,2209,3,,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Comedy']","['Historical', 'Martial Arts']"
2852,,OVA,Manga,4,28,Rx - Hentai,6.93,6119,,6228,14650,56,,[],"['Flavors Soft', 'Maboroshi Koubou']",['Hentai'],[]
2858,Ride of the Valkyrie,OVA,Visual novel,2,28,Rx - Hentai,6.15,2950,,7921,8093,17,,[],['Himajin Planning'],['Hentai'],[]
2859,Battle-Maiden Valkyrie True Chapter,OVA,Visual novel,2,28,Rx - Hentai,6.06,1635,,9730,4765,7,,[],[],['Hentai'],[]
2861,,OVA,Manga,2,28,Rx - Hentai,6.23,1816,,9160,5661,20,,[],['ORADA COMPANY'],['Hentai'],[]
2862,,OVA,Visual novel,2,28,Rx - Hentai,5.14,1808,,9846,4599,8,,[],['AT-2'],['Hentai'],[]
2863,,OVA,Manga,3,29,Rx - Hentai,5.76,1699,,9930,4493,13,,[],['Atti Production'],['Hentai'],[]
2864,Four Play,OVA,Unknown,2,24,Rx - Hentai,5.23,1265,,10831,3424,13,,[],['Ripple Film'],['Hentai'],[]
2866,,OVA,Visual novel,4,26,Rx - Hentai,6.9,6501,,6121,15390,76,,[],['Anime Antenna Iinkai'],['Hentai'],[]
2867,,OVA,Visual novel,2,30,Rx - Hentai,7.01,6780,,5879,17108,60,,[],['T-Rex'],['Hentai'],[]
2868,Night Shift Nurses: Mana Kazama,OVA,Visual novel,1,30,Rx - Hentai,6.1,2771,,8473,6859,32,,[],['Flavors Soft'],['Hentai'],[]
2869,Night Shift Nurses: Ren Nanase,OVA,Visual novel,1,33,Rx - Hentai,6.04,2579,,8558,6705,18,,[],['Flavors Soft'],['Hentai'],[]
2870,Night Shift Nurses: Yagami Yu,OVA,Visual novel,1,32,Rx - Hentai,6.3,3514,,7808,8427,32,,[],['Flavors Soft'],['Hentai'],[]
2871,,OVA,Visual novel,2,29,Rx - Hentai,6.25,5062,,6585,12832,65,,[],['Y.O.U.C'],['Hentai'],['School']
2872,F-Force,OVA,Visual novel,3,28,Rx - Hentai,5.61,1014,,10888,3363,7,,[],['Mook Animation'],['Hentai'],[]
2873,Bible Black Only,OVA,Visual novel,2,27,Rx - Hentai,6.82,10042,,5474,20561,73,,[],['Studio Jam'],['Hentai'],[]
2874,,OVA,Manga,1,29,Rx - Hentai,5.54,763,,12341,2257,1,,[],[],['Hentai'],[]
2875,Legend of the Pervert,OVA,Original,2,28,Rx - Hentai,6.2,2596,,8429,6966,6,,[],['Y.O.U.C'],['Hentai'],[]
2876,Winds of Change,Movie,Unknown,1,80,PG - Children,5.23,357,13949,13967,1397,1,,['Kids'],['Sanrio'],['Fantasy'],[]
2881,Silent Service,OVA,Manga,3,30,PG-13 - Teens 13 or older,6.3,962,9356,11095,3185,4,,['Seinen'],['Sunrise'],"['Action', 'Drama']",['Military']
2882,Superbook,TV,Original,26,24,G - All Ages,6.49,1379,8211,11213,3085,13,1981,['Kids'],['Tatsunoko Production'],"['Adventure', 'Fantasy', 'Sci-Fi']",['Historical']
2883,Karma Saiyuki,OVA,Manga,1,35,Rx - Hentai,6.66,3379,,8036,7810,34,,[],[],"['Comedy', 'Hentai']",['Parody']
2884,Aachi and Ssipak,Movie,Original,1,87,R+ - Mild Nudity,6.52,5163,8031,6956,11249,34,,[],[],"['Action', 'Comedy']",[]
2885,Legend of the Mystical Ninja,TV,Game,23,24,G - All Ages,7.02,892,5040,12276,2300,5,1997,['Shounen'],['Trans Arts'],['Comedy'],[]
2889,Bleach the Movie: The DiamondDust Rebellion,Movie,Manga,1,92,PG-13 - Teens 13 or older,7.42,157211,2613,1063,266467,559,,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Supernatural']",[]
2890,Ponyo,Movie,Original,1,100,G - All Ages,7.97,432362,803,375,655121,5092,,[],['Studio Ghibli'],"['Adventure', 'Award Winning', 'Fantasy']",[]
2891,,OVA,Other,1,30,G - All Ages,6.82,8425,6177,5108,24392,36,,[],['Studio Ghibli'],['Fantasy'],[]
2892,Bob in the Bottle,TV,Original,52,24,G - All Ages,6.64,1338,7318,11391,2936,1,1969,[],['Tatsunoko Production'],"['Comedy', 'Fantasy']",[]
2894,Bondage Mansion,OVA,Visual novel,2,30,Rx - Hentai,5.36,968,,11471,2878,3,,[],['Y.O.U.C'],['Hentai'],[]
2895,The Whale Hunt,Movie,Picture book,1,16,G - All Ages,6.3,612,9376,9850,4598,1,,[],['Studio Ghibli'],"['Adventure', 'Award Winning']",[]
2896,After Class Lesson,OVA,Visual novel,3,29,Rx - Hentai,6.37,4170,,7369,9775,41,,[],['T-Rex'],['Hentai'],[]
2897,,CM,Other,1,1,PG - Children,5.17,1878,,10338,3985,0,,[],['Studio Ghibli'],['Comedy'],[]
2899,Higurashi: When They Cry - Cat Killing Chapter,Special,Light novel,1,23,PG-13 - Teens 13 or older,7.13,45641,4414,2712,82770,76,,[],['Studio Deen'],['Mystery'],[]
2901,Kameari Park Precinct,Movie,Manga,1,94,PG-13 - Teens 13 or older,7.1,956,4614,11653,2739,0,,['Shounen'],['Gallop'],"['Action', 'Comedy', 'Mystery']","['Adult Cast', 'Detective', 'Gag Humor']"
2903,Charge!! Men's Private School,TV,Manga,34,24,R - 17+ (violence & profanity),7.52,4374,2172,5958,16540,135,1988,['Shounen'],['Toei Animation'],"['Action', 'Comedy']","['Delinquents', 'Martial Arts', 'School']"
2904,Code Geass: Lelouch of the Rebellion R2,TV,Original,25,24,R - 17+ (violence & profanity),8.92,1299405,21,50,1956490,81356,2008,[],['Sunrise'],"['Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Super Power']"
2905,,Special,Manga,6,3,R+ - Mild Nudity,6.58,11146,7690,5074,24857,14,,['Seinen'],['Arms'],"['Action', 'Ecchi']","['Martial Arts', 'School', 'Super Power']"
2906,,OVA,Manga,1,56,R+ - Mild Nudity,6.94,653,5508,13451,1614,0,,[],['Tokyo Movie Shinsha'],['Sci-Fi'],"['Mecha', 'Space']"
2907,,TV,Manga,66,25,PG - Children,7.29,5135,3347,7040,10913,69,1999,[],['Studio Bogey'],"['Comedy', 'Sci-Fi']",[]
2910,Love Love 7 DVD Specials,Special,Manga,15,1,R+ - Mild Nudity,5.83,937,11865,11638,2748,0,,['Seinen'],['Studio Flag'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['School']
2911,,Special,Manga,6,4,PG-13 - Teens 13 or older,6.55,2206,7877,8778,6265,9,,['Shounen'],['TNK'],"['Drama', 'Romance']",[]
2912,,TV,Manga,63,24,G - All Ages,7.2,1944,3994,10587,3658,10,1981,[],['TMS Entertainment'],['Comedy'],[]
2913,"Bush Baby, Little Angel of the Great Plains",TV,Novel,40,24,G - All Ages,7.48,1285,2329,10503,3761,6,1992,[],['Nippon Animation'],"['Adventure', 'Drama']",[]
2915,The Day the Earth Moved,Movie,Novel,1,75,PG - Children,6.5,652,8158,12750,2003,1,,[],['Tama Production'],['Drama'],['Historical']
2916,Energetic Bomb Ganbaruger,TV,Original,47,23,PG - Children,7.56,828,1972,12462,2183,5,1992,[],['Sunrise'],[],['Mecha']
2917,Nurse Me!,OVA,Visual novel,3,31,Rx - Hentai,6.08,1480,,9795,4666,9,,[],['AT-2'],"['Comedy', 'Hentai']",[]
2920,Tomorrow's Joe The Movie,Movie,Manga,1,153,PG-13 - Teens 13 or older,7.08,2521,4700,8145,7597,9,,['Shounen'],['Mushi Production'],"['Drama', 'Sports']",['Combat Sports']
2921,Tomorrow's Joe 2,TV,Manga,47,24,PG-13 - Teens 13 or older,8.82,26780,35,3027,68557,3412,1980,['Shounen'],['Tokyo Movie Shinsha'],"['Drama', 'Sports']",['Combat Sports']
2922,Tomorrow's Joe 2 The Movie,Movie,Manga,1,112,PG-13 - Teens 13 or older,7.28,2037,3406,8777,6267,15,,['Shounen'],['Tokyo Movie Shinsha'],"['Drama', 'Sports']",['Combat Sports']
2923,Shugo Chara!,TV,Manga,51,24,PG - Children,7.42,110657,2650,1215,233513,3150,2007,['Shoujo'],['Satelight'],['Comedy'],"['Mahou Shoujo', 'School']"
2924,ef - a tale of memories.,TV,Visual novel,12,24,PG-13 - Teens 13 or older,7.87,111518,1013,1044,270179,2810,2007,[],['Shaft'],"['Drama', 'Mystery', 'Romance']",['Love Polygon']
2926,Myself; Yourself,TV,Visual novel,13,25,PG-13 - Teens 13 or older,7.11,98238,4560,1443,193110,773,2007,[],['Doga Kobo'],"['Drama', 'Romance']",['School']
2927,KimiKiss: Pure Rouge,TV,Visual novel,24,24,PG-13 - Teens 13 or older,7.28,42336,3433,2493,94197,300,2007,[],['J.C.Staff'],"['Drama', 'Romance']",['School']
2928,,OVA,Game,1,24,PG-13 - Teens 13 or older,6.69,9856,6990,5253,22808,32,,[],['Bee Train'],"['Adventure', 'Drama', 'Fantasy']",['Video Game']
2929,,TV,Manga,14,25,R+ - Mild Nudity,7.26,1945,3581,9117,5716,10,2007,['Seinen'],['Studio Hibari'],"['Adventure', 'Drama', 'Sci-Fi']",['Space']
2930,,TV,Original,12,23,G - All Ages,,,20946,19417,435,0,2007,[],['Trans Arts'],['Comedy'],[]
2931,,TV,Manga,24,24,PG - Children,7.4,4231,2753,5780,17868,34,2007,['Seinen'],"['Madhouse', 'Tezuka Productions']","['Mystery', 'Slice of Life', 'Supernatural']",['Iyashikei']
2933,Future Police Urashiman,TV,Manga,50,23,PG-13 - Teens 13 or older,7.44,1121,2545,10621,3623,6,1983,['Shounen'],['Tatsunoko Production'],"['Action', 'Comedy', 'Sci-Fi']",[]
2934,,TV,Manga,51,25,G - All Ages,7.29,796,3394,10053,4337,5,2001,['Shoujo'],['Radix'],['Comedy'],['Pets']
2935,Swallowtail Inn,OVA,Visual novel,2,29,Rx - Hentai,6.13,1212,,10933,3325,3,,[],['AT-2'],['Hentai'],[]
2936,,OVA,Visual novel,2,27,Rx - Hentai,5.39,674,,12583,2106,3,,[],['Dream Entertainment'],['Hentai'],[]
2937,Sailor Moon R: Make Up! Sailor Guardians,Special,Manga,1,17,PG-13 - Teens 13 or older,7.05,8492,4848,5575,19578,28,,['Shoujo'],['Toei Animation'],[],['Mahou Shoujo']
2938,Legendary Idol Eriko,TV,Original,51,22,PG-13 - Teens 13 or older,7.15,2339,4293,8193,7484,20,1989,[],['Ashi Productions'],[],"['Idols (Female)', 'Music']"
2941,,Movie,Unknown,1,86,PG-13 - Teens 13 or older,5.23,748,13948,13226,1716,1,,[],['Big Film Entertainment'],['Sci-Fi'],['Mecha']
2942,Sketchbook ~full color's~,TV,4-koma manga,13,23,G - All Ages,7.51,10757,2221,4361,35242,213,2007,['Shounen'],['HAL Film Maker'],['Slice of Life'],"['CGDCT', 'Iyashikei', 'Visual Arts']"
2943,School of Bondage,OVA,Manga,3,28,Rx - Hentai,6.23,1989,,8861,6145,21,,[],['Studio Jam'],['Hentai'],['School']
2944,Perverse Investigations,OVA,Visual novel,2,28,Rx - Hentai,5.27,1372,,9805,4653,8,,[],['Y.O.U.C'],"['Avant Garde', 'Fantasy', 'Horror', 'Hentai']",[]
2945,Desperate Carnal Housewives,OVA,Original,2,28,Rx - Hentai,6.18,2440,,8673,6480,24,,[],['Dream Entertainment'],['Hentai'],[]
2946,Angel Core,OVA,Visual novel,2,28,Rx - Hentai,5.55,2356,,8775,6269,10,,[],['Shura'],['Hentai'],"['Historical', 'Mecha', 'Military']"
2947,,Movie,Original,1,27,G - All Ages,7.23,2772,3799,8748,6320,5,,[],['Toei Animation'],['Comedy'],['Mahou Shoujo']
2948,,Movie,Original,1,26,G - All Ages,7.24,2515,3728,8981,5981,4,,[],['Toei Animation'],['Comedy'],['Mahou Shoujo']
2950,Animal Crossing: The Movie,Movie,Game,1,87,G - All Ages,7.1,14914,4594,4732,29275,177,,['Kids'],['OLM'],['Slice of Life'],['Anthropomorphic']
2951,Gintama: Jump Festa 2005 Special,Special,Manga,1,32,PG-13 - Teens 13 or older,8.07,31742,644,3230,61115,75,,['Shounen'],['Sunrise'],"['Comedy', 'Sci-Fi']","['Historical', 'Mecha', 'Parody', 'Samurai']"
2952,,OVA,Game,1,126,PG-13 - Teens 13 or older,7.9,86250,939,1897,138903,789,,[],['Square Enix Visual Works'],"['Action', 'Fantasy']",[]
2953,,Music,Original,1,2,G - All Ages,6.42,8766,,6264,14413,6,,['Kids'],['CoMix Wave Films'],['Slice of Life'],['Music']
2954,Keep it a Secret from Maria-sama,Special,Light novel,5,1,PG - Children,7.24,3722,3724,7983,7926,4,,['Shoujo'],['Studio Deen'],"['Comedy', 'Girls Love']",[]
2955,Foxy Nudes,OVA,Original,2,27,Rx - Hentai,6.59,5145,,7012,11036,53,,[],['AT-2'],['Hentai'],[]
2956,The Venus Files,OVA,Manga,2,29,Rx - Hentai,5.89,770,,12261,2309,6,,[],[],['Hentai'],[]
2957,Enspelled,OVA,Original,2,27,Rx - Hentai,5.84,1219,,10818,3442,5,,[],['Y.O.U.C'],['Hentai'],[]
2958,Cosplay Cafe,OVA,Visual novel,2,26,Rx - Hentai,5.97,2051,,9001,5956,6,,[],['Aiko'],['Hentai'],[]
2959,Rei Rei,OVA,Manga,2,28,Rx - Hentai,5.46,1085,,10851,3405,6,,[],['Aubeck'],"['Girls Love', 'Supernatural', 'Hentai']",[]
2960,The Roommate,OVA,Manga,2,28,Rx - Hentai,6.52,2430,,8702,6415,13,,[],['Studio Ten'],['Hentai'],[]
2961,Digimon: The Movie,Movie,Original,1,20,PG - Children,7.63,77245,1696,2109,120782,446,,['Kids'],['Toei Animation'],"['Action', 'Fantasy', 'Sci-Fi']",[]
2962,Digimon Movie 02 - Digimon Hurricane Touchdown! Supreme Evolution! The Golden Digimentals.,Movie,Original,2,32,PG - Children,7.1,28165,4593,3647,49058,48,,['Kids'],['Toei Animation'],"['Adventure', 'Fantasy', 'Sci-Fi']",[]
2963,,TV,Manga,13,24,PG-13 - Teens 13 or older,7.65,73980,1633,1511,183896,1101,2007,['Seinen'],['Daume'],['Comedy'],"['CGDCT', 'School']"
2964,Blue Drop,TV,Manga,13,25,PG-13 - Teens 13 or older,6.73,13261,6727,4469,33382,112,2007,['Shounen'],"['BeSTACK', 'Asahi Production']","['Drama', 'Girls Love', 'Sci-Fi']",[]
2965,Fantastic Detective Labyrinth,TV,Manga,25,23,PG-13 - Teens 13 or older,6.79,2856,6389,6976,11192,16,2007,['Shounen'],['Studio Deen'],"['Mystery', 'Sci-Fi']",[]
2966,Spice and Wolf,TV,Light novel,13,23,PG-13 - Teens 13 or older,8.21,415341,436,244,872056,18297,2008,[],['Imagin'],"['Adventure', 'Drama', 'Romance', 'Supernatural']",['Adult Cast']
2967,,ONA,Visual novel,12,5,PG-13 - Teens 13 or older,5.13,2139,14153,8745,6319,3,,[],['Zexcs'],"['Comedy', 'Mystery', 'Supernatural', 'Ecchi']",['School']
2969,Appleseed: Ex Machina,Movie,Manga,1,104,R - 17+ (violence & profanity),7.3,23164,3285,4034,41275,116,,[],['Digital Frontier'],['Sci-Fi'],"['Mecha', 'Military']"
2970,,TV,Game,13,25,PG-13 - Teens 13 or older,6.7,15833,6966,4186,38288,56,2007,[],['HAL Film Maker'],"['Action', 'Adventure', 'Fantasy']",[]
2971,,OVA,Light novel,5,25,PG-13 - Teens 13 or older,7.45,11498,2498,4961,26215,52,,['Shoujo'],['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai']
2972,Crystal Triangle,OVA,Original,1,87,PG-13 - Teens 13 or older,4.82,1324,14540,10931,3325,6,,[],['animate Film'],"['Adventure', 'Mystery']",['Military']
2973,Fire Tripper,OVA,Manga,1,50,R+ - Mild Nudity,6.53,3321,7989,8422,6972,6,,[],['Studio Pierrot'],"['Fantasy', 'Sci-Fi']",['Time Travel']
2974,The Humanoid,OVA,Original,1,47,PG-13 - Teens 13 or older,5.3,1699,13824,10485,3782,1,,[],['Kaname Productions'],"['Drama', 'Sci-Fi']","['Mecha', 'Space']"
2977,Adventure Kid,OVA,Manga,3,37,Rx - Hentai,5.34,890,,11499,2852,4,,[],[],"['Fantasy', 'Horror', 'Hentai']",[]
2978,New Getter Robo,OVA,Manga,13,24,R - 17+ (violence & profanity),7.55,5369,2040,6615,12719,113,,['Shounen'],"[""Brain's Base""]","['Adventure', 'Fantasy', 'Horror', 'Sci-Fi']","['Mecha', 'Mythology']"
2979,,OVA,Visual novel,2,29,Rx - Hentai,5.41,1150,,11038,3239,1,,[],['Triple X'],['Hentai'],[]
2980,Fantascience World Gulliver Boy,TV,Unknown,50,24,PG-13 - Teens 13 or older,7.27,831,3510,12029,2472,5,1995,[],['Toei Animation'],"['Adventure', 'Fantasy']",['Mecha']
2981,Midori,Movie,Manga,1,47,R+ - Mild Nudity,4.73,39156,14620,2838,76359,494,,[],['Mippei Eigeki Kiryuukan'],"['Drama', 'Horror']","['Gore', 'Historical']"
2982,Temptation,OVA,Visual novel,2,30,Rx - Hentai,6.43,2608,,8395,7022,27,,[],['AT-2'],['Hentai'],['School']
2983,,OVA,Light novel,1,45,R - 17+ (violence & profanity),5.31,5280,13783,7041,10908,25,,[],['animate Film'],"['Adventure', 'Drama', 'Horror', 'Mystery', 'Supernatural']","['Mythology', 'Psychological', 'School']"
2985,Neuro: Supernatural Detective,TV,Manga,25,23,R - 17+ (violence & profanity),7.62,29306,1745,2947,72097,605,2007,['Shounen'],['Madhouse'],"['Comedy', 'Mystery', 'Supernatural']","['Detective', 'Mythology']"
2986,Bamboo Blade,TV,Manga,26,24,PG-13 - Teens 13 or older,7.33,42695,3090,2520,92753,286,2007,['Seinen'],['AIC ASTA'],"['Comedy', 'Sports']","['Combat Sports', 'School']"
2987,,TV,Original,46,25,G - All Ages,7.6,1414,1813,9043,5862,29,1983,[],['Sunrise'],"['Adventure', 'Sci-Fi']","['Mecha', 'Space']"
2988,,OVA,Visual novel,5,27,Rx - Hentai,6.49,3143,,7433,9542,44,,[],['Shinkuukan'],"['Action', 'Horror', 'Supernatural', 'Hentai']",[]
2989,My Classmate's Mother,OVA,Visual novel,2,28,Rx - Hentai,6.08,2468,,8293,7214,18,,[],['Y.O.U.C'],['Hentai'],['School']
2990,Girl's Locker Room Lust,OVA,Original,1,19,Rx - Hentai,4.27,788,,12574,2111,1,,[],['Obtain Future'],['Hentai'],[]
2991,,OVA,Unknown,1,23,Rx - Hentai,5.15,1509,,10549,3711,4,,[],['Obtain Future'],['Hentai'],[]
2993,Rosario + Vampire,TV,Manga,13,24,R+ - Mild Nudity,6.73,416399,6761,321,729760,3616,2008,['Shounen'],['Gonzo'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'School', 'Vampire']"
2994,Death Note: Relight,TV Special,Manga,2,112,R - 17+ (violence & profanity),7.73,100872,1361,1248,226277,810,,['Shounen'],['Madhouse'],"['Supernatural', 'Suspense']",['Psychological']
2997,Phoenix: Karma Chapter,Movie,Manga,1,60,R+ - Mild Nudity,7.1,2144,4603,9550,5035,13,,['Shounen'],"['Madhouse', 'Project Team Argos']","['Drama', 'Fantasy']",['Historical']
2998,The Phoenix -Space-,OVA,Manga,1,48,PG-13 - Teens 13 or older,7.17,1834,4158,10079,4297,5,,['Shounen'],"['Madhouse', 'Project Team Argos']","['Drama', 'Fantasy', 'Sci-Fi']",['Space']
2999,The Phoenix: Chapter of Yamato,OVA,Manga,1,48,PG-13 - Teens 13 or older,7.09,1735,4668,10478,3794,4,,['Shounen'],"['Madhouse', 'Project Team Argos']",['Drama'],['Historical']
3000,You're Under Arrest: Full Throttle,TV,Manga,23,24,PG-13 - Teens 13 or older,7.27,4099,3527,6766,11998,6,2007,['Seinen'],['Studio Deen'],"['Action', 'Comedy']","['Adult Cast', 'Workplace']"
3001,,TV,Manga,11,23,PG-13 - Teens 13 or older,7.57,30270,1939,2800,78272,277,2007,['Seinen'],"['Telecom Animation Film', 'Shirogumi']","['Comedy', 'Gourmet', 'Supernatural']",['Adult Cast']
3002,Kaiji: Ultimate Survivor,TV,Manga,26,23,R - 17+ (violence & profanity),8.26,178922,369,695,392571,10898,2007,['Seinen'],['Madhouse'],['Suspense'],"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']"
3003,,TV Special,Original,1,24,PG - Children,6.6,1897,7591,10570,3682,2,,[],['Production I.G'],"['Drama', 'Fantasy']",[]
3004,,OVA,Mixed media,2,25,PG-13 - Teens 13 or older,6.49,1615,8244,9943,4477,5,,[],['Madhouse'],['Fantasy'],[]
3005,,OVA,Manga,1,51,R - 17+ (violence & profanity),6.66,2659,7219,8169,7545,12,,['Shounen'],['Zero-G Room'],"['Action', 'Adventure', 'Drama', 'Fantasy']","['Martial Arts', 'Super Power']"
3006,My Family,TV,Manga,330,15,G - All Ages,7.53,3001,2098,8527,6772,72,2002,[],['Shin-Ei Animation'],['Comedy'],[]
3007,,OVA,Manga,1,32,PG-13 - Teens 13 or older,6.21,2810,9859,8556,6705,14,,[],['Madhouse'],['Boys Love'],['Music']
3008,,TV,Original,108,22,G - All Ages,6.75,2564,6638,8786,6249,21,1977,[],['Tatsunoko Production'],"['Adventure', 'Comedy']",['Mecha']
3009,Tiger Mask,TV,Manga,105,23,PG-13 - Teens 13 or older,7.4,4706,2768,6711,12223,78,1969,['Shounen'],['Toei Animation'],"['Drama', 'Sports']",['Combat Sports']
3010,The Magnificent Zorro,TV,Novel,52,24,PG-13 - Teens 13 or older,7.26,6390,3569,6377,13837,86,1996,[],['Ashi Productions'],['Adventure'],['Historical']
3011,,OVA,Visual novel,2,36,PG-13 - Teens 13 or older,6.31,5663,9350,6669,12431,20,,[],['HAL Film Maker'],['Romance'],['School']
3012,,TV,Original,68,25,G - All Ages,7.16,4626,4226,7808,8425,43,2001,[],['Sunrise'],['Sports'],[]
3014,Legend of the Galactic Heroes: My Conquest is the Sea of Stars,Movie,Novel,1,59,R+ - Mild Nudity,7.85,25397,1055,3826,45473,66,,[],['Kitty Film Mitaka Studio'],"['Action', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']"
3015,Legend of the Galactic Heroes: Golden Wings,Movie,Novel,1,59,PG-13 - Teens 13 or older,6.28,7238,9474,5885,17055,13,,[],['Magic Bus'],"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']"
3016,Legend of the Galactic Heroes: Overture to a New War,Movie,Novel,1,89,PG-13 - Teens 13 or older,8.07,20057,642,4079,40232,57,,[],['Kitty Film Mitaka Studio'],"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']"
3019,Lupin III: Elusiveness of the Fog,Special,Manga,1,92,PG-13 - Teens 13 or older,6.93,3116,5541,8220,7392,1,,['Seinen'],['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Mystery']","['Adult Cast', 'Time Travel']"
3020,,TV,Manga,50,25,G - All Ages,7.2,777,3965,12866,1913,4,1984,['Shounen'],['Toei Animation'],['Comedy'],['School']
3021,Wingman,TV,Manga,47,24,R+ - Mild Nudity,7.21,1222,3950,10262,4091,15,1984,['Shounen'],['Toei Animation'],"['Action', 'Comedy', 'Romance']","['School', 'Super Power']"
3022,,TV,Manga,45,24,PG-13 - Teens 13 or older,7.05,790,4864,12371,2231,3,1985,[],['Toei Animation'],"['Action', 'Romance', 'Sci-Fi']",['School']
3023,Mami the Psychic,TV,Manga,119,24,PG-13 - Teens 13 or older,7.18,921,4079,11068,3210,10,1987,['Shounen'],['Shin-Ei Animation'],"['Comedy', 'Supernatural', 'Ecchi']","['School', 'Super Power']"
